Coord	DTB.003.BL	DTB.005.BL	DTB.008.BL	DTB.009.BL	DTB.011.BL	DTB.018.BL	DTB.019.PRO	DTB.020.BL	DTB.021.BL	DTB.022.BL	DTB.023.BL	DTB.024.PRO	DTB.034.BL	DTB.035.BL	DTB.036.BL	DTB.037.BL	DTB.040.BL	DTB.042.BL	DTB.053.BL	DTB.055.PRO	DTB.059.BL	DTB.060.BL	DTB.061.BL	DTB.063.BL	DTB.064.BL	DTB.067.PRO	DTB.069.BL	DTB.071.BL	DTB.074.BL	DTB.077.PRO	DTB.080.BL	DTB.083.BL	DTB.085.BL	DTB.089.BL	DTB.090.PRO	DTB.091.BL	DTB.092.BL	DTB.094.BL	DTB.097.PRO	DTB.098.PRO2	DTB.100.BL	DTB.101.BL	DTB.102.PRO	DTB.104.BL	DTB.111.PRO	DTB.112.BL	DTB.119.PRO	DTB.121.BL	DTB.124.BL	DTB.126.BL	DTB.127.PRO	DTB.128.BL	DTB.129.BL	DTB.132.BL	DTB.135.PRO	DTB.137.PRO	DTB.138.BL	DTB.140.BL	DTB.141.BL	DTB.143.BL	DTB.146.BL	DTB.149.BL	DTB.151.BL	DTB.156.BL	DTB.159.BL	DTB.165.PRO	DTB.167.PRO	DTB.170.BL	DTB.172.BL	DTB.173.BL	DTB.175.BL	DTB.176.BL	DTB.183.BL	DTB.186.BL	DTB.187.BL	DTB.188.BL	DTB.190.BL	DTB.194.PRO	DTB.201.PRO	DTB.202.BL	DTB.204.BL	DTB.205.BL	DTB.206.BL	DTB.210.BL	DTB.213.BL	DTB.214.BL	DTB.216.PRO	DTB.220.BL	DTB.222.BL	DTB.223.BL	DTB.232.PRO	DTB.234.BL	DTB.251.BL	DTB.252.BL	DTB.255.BL	DTB.258.BL	DTB.260.BL	DTB.261.BL	DTB.265.PRO	DTB.266.BL
chr17.20140948.20141011	91.4285714285714	90.2097902097902	83.2116788321168	54.2168674698795	82.3529411764706	75	83.3333333333333	85.7142857142857	78.6666666666667	89.1625615763547	68.4210526315789	85.7142857142857	65.5629139072848	76.3513513513514	66.1691542288557	89.2617449664429	92	84.6846846846847	86.3945578231292	92.1875	79.3103448275862	41.5204678362573	91.747572815534	68.2926829268293	82.2916666666667	88.3116883116883	57.6530612244898	91.970802919708	84.2931937172775	88.3561643835616	64.8351648351648	84.9246231155779	66.0377358490566	79.0849673202614	89.922480620155	39.9014778325123	76.8041237113402	83.2402234636871	80.3921568627451	74.2138364779874	81.6455696202532	73.4939759036145	71.304347826087	83.9622641509434	68.9024390243902	76.1290322580645	92.8571428571429	90.8163265306122	84.9462365591398	85	70.7692307692308	79.2207792207792	84.3478260869565	60.8465608465608	91.2371134020619	88.4353741496599	71.5384615384615	84.0490797546012	56.8807339449541	64.6551724137931	72.8971962616822	73.9316239316239	90.983606557377	70.1149425287356	82.6446280991736	76.6666666666667	65	88.0503144654088	97.3684210526316	84.0579710144928	54.8245614035088	80.7692307692308	92.1052631578947	90.983606557377	72.0930232558139	82.0987654320988	65.6488549618321	87.5	78.9915966386555	77.7777777777778	85.9154929577465	24.3055555555556	75	93.2098765432099	49.5867768595041	91.2	81.3333333333333	73.9393939393939	90.4	71.2	80.1147227533461	89.5705521472393	73.8636363636364	75.2	82.7067669172932	84.1463414634146	86.8686868686869	59.8360655737705	68.944099378882	75
chr17.20191744.20191933	86.25	52.0661157024793	77.4834437086093	55.4838709677419	94.9275362318841	73.9837398373984	77.9310344827586	84.6715328467153	77.536231884058	66.1870503597122	71.7391304347826	63.3093525179856	76.3313609467456	93.6416184971098	83.448275862069	82.7067669172932	70.1149425287356	75.2293577981651	68.2926829268293	92.2077922077922	81.3253012048193	57.4380165289256	86.5671641791045	95.5223880597015	80.4878048780488	97.1014492753623	84	80.2469135802469	80	79.2	72.6190476190476	70.7602339181286	73.0769230769231	74.468085106383	86.0215053763441	71.6475095785441	75.7425742574257	62.6865671641791	68.3168316831683	83.4645669291339	89.5833333333333	92.156862745098	57.5471698113208	79.3814432989691	80.5555555555556	88.6524822695036	70.2702702702703	98.9637305699482	85.2941176470588	57.4324324324324	56.5891472868217	70.3125	60.5555555555556	77.0700636942675	59.0909090909091	75.2808988764045	60.6837606837607	57.396449704142	56.043956043956	61.271676300578	76.4423076923077	62.9441624365482	58.5365853658537	64.4859813084112	93.9024390243902	75.7575757575758	62.8571428571429	61.5384615384615	57.8616352201258	97.4193548387097	66.9387755102041	95.7055214723926	78.8732394366197	57.7464788732394	48.936170212766	90.6474820143885	48.6486486486486	62.7218934911243	91.6167664670659	56.6371681415929	60.1851851851852	51.4925373134328	72.0496894409938	73.2954545454545	78	74.8201438848921	65.359477124183	94.4099378881988	87.6288659793814	85.981308411215	64.957264957265	79.020979020979	59.2	55.5555555555556	71.3235294117647	58.7209302325581	57.3770491803279	61.2565445026178	60	64.0394088669951
chr17.20305913.20306185	95.906432748538	91.1016949152542	90.7120743034056	62.1495327102804	98.9966555183946	84.7222222222222	87.6595744680851	91.1660777385159	91.6083916083916	89.4230769230769	83.4101382488479	80.9523809523809	89.1156462585034	96.8051118210863	88.4615384615385	92.5490196078431	88.0597014925373	87.2727272727273	83.8150289017341	96.1904761904762	88	59.4771241830065	93	96.3503649635037	96.7441860465116	97.2809667673716	90.1898734177215	90.02849002849	89.3890675241158	89.3175074183976	87.2509960159363	86.2944162436548	87.890625	90.4580152671756	96.5346534653465	77.0538243626062	90.5405405405405	82.0689655172414	84.5679012345679	94.0239043824701	90.9638554216867	98.0392156862745	75.78125	90.0862068965517	83.8926174496644	92.8870292887029	81.4159292035398	95.5334987593052	93.6708860759494	81.1023622047244	88.5350318471338	88.7218045112782	82.8685258964143	83.7133550488599	85.3658536585366	91.1184210526316	84.2342342342342	86.6906474820144	81.1881188118812	84.0425531914894	91.2386706948641	86.4942528735632	88.5906040268456	88.6666666666667	98.2142857142857	90.9090909090909	88.673139158576	86.5319865319865	84.8056537102474	98.7755102040816	89.3292682926829	92.8813559322034	91.8918918918919	82.2834645669291	84.7715736040609	91.4590747330961	83.1372549019608	87.7049180327869	96.1937716262976	83.0687830687831	90.2027027027027	65.4390934844193	90.7142857142857	93.0147058823529	94.8170731707317	93.491124260355	90.6666666666667	82.5396825396825	95.9641255605381	94.2084942084942	86.583850931677	96.6417910447761	82.010582010582	84.3866171003718	90.495867768595	84.9122807017544	82.2834645669291	90.0355871886121	83.6879432624114	75.7142857142857
chr17.74201935.74202000	90.4761904761905	72.192513368984	48.2412060301508	54.2682926829268	65.7608695652174	73.3870967741936	41.9642857142857	75	68.75	68.125	48.7309644670051	58.7912087912088	46.3414634146341	65.6976744186046	83.974358974359	61.1940298507463	70.5069124423963	77.5784753363229	88.8446215139442	52.6923076923077	69.7247706422018	45.3703703703704	64.6706586826347	49.1803278688525	38.755980861244	91.3333333333333	24.4565217391304	62.7777777777778	64.5962732919255	76.063829787234	21.5	45.9915611814346	56.8306010928962	63.0331753554502	74.1176470588235	44.390243902439	51.3227513227513	61.2403100775194	62.6459143968872	79.9126637554585	66.4804469273743	23.3695652173913	61.9565217391304	23.5294117647059	39.3700787401575	64.0718562874251	47.6190476190476	40.5555555555556	59.3073593073593	31.3432835820896	15.1351351351351	51.4150943396226	52.4590163934426	32.8502415458937	39.3258426966292	73.1884057971015	13.4883720930233	39.2156862745098	64.1618497109827	13.5593220338983	74.3589743589744	15.8371040723982	74.8031496062992	45.5399061032864	68.4210526315789	19.3548387096774	49.079754601227	58.2278481012658	43.2432432432432	51.685393258427	36.4705882352941	50	96.9465648854962	73.2954545454545	60.1626016260163	54.7619047619048	50.6493506493507	50.8547008547009	47.4074074074074	69.2857142857143	78.5234899328859	27.5720164609053	48.5380116959064	39.0532544378698	26.9230769230769	51.5463917525773	71.4285714285714	51.5463917525773	86.1635220125786	56.8720379146919	71.7277486910995	54.6875	40.6451612903226	27.5280898876404	40.2298850574713	44.7513812154696	41.6184971098266	21.3270142180095	61.9909502262443	39.9038461538462
chr1.1730888.1730953	94.7916666666667	90.2912621359223	97.3913043478261	87.5	94.3181818181818	92.8	93.4579439252336	100	92.1348314606742	98.6301369863014	96.3503649635037	98.1981981981982	91.566265060241	94.7761194029851	97.029702970297	97.4137931034483	97.1428571428571	93.3823529411765	95.0819672131148	100	97.7777777777778	100	94.2307692307692	97.2602739726027	81.6326530612245	100	97.2602739726027	100	97.5609756097561	98.2558139534884	95.4954954954955	91.5966386554622	92.7710843373494	96.6292134831461	98.5507246376812	84.8484848484848	90.2173913043478	95.959595959596	98.8095238095238	67.2413793103448	94.2857142857143	94.5054945054945	96.5116279069767	94.8717948717949	97.2027972027972	96.0227272727273	98.019801980198	98.1481481481482	89.1566265060241	85.7142857142857	85.8407079646018	95.3488372093023	91.743119266055	98.0392156862745	97.3856209150327	93.9655172413793	96.551724137931	87.5968992248062	93.1034482758621	91.743119266055	95.1612903225806	93.5483870967742	92.7835051546392	91.304347826087	92.3913043478261	85.1851851851852	97.979797979798	95.1807228915663	97.6377952755905	100	91.7197452229299	97.972972972973	99.2857142857143	94.3396226415094	94.5945945945946	97.972972972973	96.5909090909091	100	87.6288659793814	88.659793814433	97.6744186046512	24.006908462867	93.4579439252336	100	98.3333333333333	100	97.3333333333333	91.0958904109589	92.8571428571429	92.7710843373494	95.9016393442623	96.1240310077519	96.969696969697	96.5217391304348	97.1014492753623	92	89.8550724637681	91.970802919708	94.2028985507246	91.4728682170543
chr1.8319780.8319865	93.6170212765958	96.551724137931	98.1481481481482	98.780487804878	97.4137931034483	97.2111553784861	97.4820143884892	99.2277992277992	94.3820224719101	94.8275862068966	96.8911917098446	98.1308411214953	96.6101694915254	99.0697674418605	99.3421052631579	91.1894273127753	98.4771573604061	93.3333333333333	98.4536082474227	99.4652406417112	96.4426877470356	92.8205128205128	99.1266375545852	96.1864406779661	93.6585365853659	98.2456140350877	97.029702970297	96.5853658536585	97.037037037037	97.0873786407767	97.2477064220184	94.2148760330578	97.6047904191617	98.974358974359	98.6842105263158	98.4962406015038	97.8021978021978	99.0384615384615	96.4285714285714	94.6153846153846	97.8021978021978	99.0338164251208	97.3404255319149	96	95.5555555555556	98.3606557377049	98.046875	100	95.8823529411765	96.8152866242038	87.0722433460076	95.8646616541353	97.752808988764	96.5	99.6598639455782	96.2732919254658	98.0769230769231	98.9583333333333	96.5779467680608	98.9637305699482	99.0384615384615	97.8835978835979	97.0479704797048	96.3963963963964	98.5130111524164	95.8333333333333	100	94.5454545454545	98.7394957983193	98.4126984126984	96.031746031746	97.6635514018692	97.907949790795	100	100	94.7368421052632	95.1754385964912	88.2352941176471	98.2758620689655	98.1203007518797	85.9649122807018	55.5289898386133	97.1428571428571	96.3855421686747	97.2727272727273	98.9304812834225	90.9090909090909	99.1266375545852	100	97.3333333333333	95.6834532374101	98.7730061349693	97.907949790795	96.7320261437908	97.6047904191617	100	97.8142076502732	100	94.7368421052632	95.8579881656805
chr1.8337697.8337913	91.2698412698413	90.4761904761905	95.1219512195122	87.719298245614	89.294403892944	83.4355828220859	97.2704714640198	99.3957703927492	91.5294117647059	89.5705521472393	92.962962962963	90.6060606060606	85.0340136054422	99.3650793650794	87.6506024096386	84.5161290322581	92.507204610951	78.2710280373832	95.5719557195572	96.4856230031949	93.1116389548694	96.4953271028037	95.6896551724138	86.8073878627968	90.0744416873449	94.5945945945946	84.7368421052632	87.9069767441861	95.2076677316294	96	94.9044585987261	93.9675174013921	90.2621722846442	96.0606060606061	95.1100244498778	84.115523465704	88.2539682539683	83.1360946745562	81.4814814814815	88.8198757763975	81.9354838709677	90.8284023668639	80.4494382022472	96.3829787234042	93.0022573363431	86.3247863247863	96.5333333333333	92.5742574257426	94.4723618090452	83.8174273858921	77.8730703259005	92.1052631578947	91.7553191489362	85.0136239782016	86.5698729582577	81.9915254237288	93.3566433566434	93.8428874734607	89.6875	89.7790055248619	92.96875	96.3333333333333	91.0958904109589	95.0657894736842	95.3367875647668	84	91.7933130699088	93.5574229691877	94.6291560102302	90.2777777777778	87.7976190476191	98.5130111524164	96.1111111111111	98.3870967741936	90.8571428571429	89.9470899470899	83.2298136645963	96.3519313304721	97.459584295612	84.4298245614035	91.5068493150685	35.5828220858896	91.2941176470588	82.2064056939502	86.2573099415205	93.2631578947368	86.1842105263158	93.5483870967742	96.2962962962963	97.0588235294118	93.6026936026936	97.1252566735113	95.5497382198953	89.2183288409703	95.4407294832827	96.6233766233766	86.9230769230769	90.3508771929825	72.5190839694657	94.3820224719101
chr1.204108663.204108713	22.7920227920228	79.8270893371758	91.5989159891599	95.4929577464789	86.8421052631579	79.2682926829268	82.7777777777778	95.3846153846154	79.2332268370607	89.5491803278689	85.8381502890173	89.3982808022923	89.3700787401575	85.9424920127796	13.0023640661939	86.3636363636364	34.4155844155844	81.8421052631579	91.5816326530612	27.1784232365145	96.1206896551724	93.5123042505593	70.9369024856597	89.2351274787535	80.6045340050378	9.10891089108911	97.1751412429379	96.5949820788531	80.2083333333333	85.4794520547945	89.9122807017544	86.0759493670886	86.013986013986	83.8440111420613	95.0617283950617	94.2408376963351	86.9897959183673	83.1325301204819	23.2183908045977	69.2913385826772	87.6288659793814	87.3762376237624	89.0845070422535	77.4358974358974	78.6624203821656	73.7012987012987	87.8289473684211	93.7254901960784	77.9264214046823	76.1904761904762	94.1368078175896	93.2692307692308	85.6589147286822	92.8082191780822	7.90960451977401	83.1223628691983	96.165191740413	83.2474226804124	84.7176079734219	83.8308457711443	76.551724137931	83.5294117647059	84.5161290322581	91.1985018726592	55.6420233463035	92.6517571884984	90.0406504065041	93.75	91.7682926829268	97.7961432506887	82.2429906542056	87.360594795539	90.818858560794	91.8518518518518	77.9220779220779	88.3620689655172	92.7272727272727	85.3717026378897	93.7106918238994	92.987012987013	87.3188405797101	84.0958605664488	95.578231292517	92.9775280898876	92.4914675767918	93.7823834196891	83.1896551724138	81.4671814671815	82.0253164556962	92.5480769230769	87.6447876447876	48.9304812834225	86.2222222222222	88.4328358208955	97.2602739726027	93.7142857142857	85.6512141280353	94.2176870748299	92.2279792746114	95
chr20.10959201.10959343	92.7272727272727	70.8333333333333	90.625	90.9090909090909	92.2330097087379	82.089552238806	96.0526315789474	100	93.9189189189189	94.0677966101695	80.6666666666667	85.2941176470588	84.0425531914894	83.3333333333333	96.5034965034965	73.8317757009346	98.4732824427481	86.2903225806452	100	90.2777777777778	92.4528301886792	87.5	95.4887218045113	81.9672131147541	73.0769230769231	83.7209302325581	94.488188976378	64.9350649350649	88.9763779527559	60.431654676259	87.5	82.8125	71.6049382716049	94.3089430894309	77.5193798449612	81.4516129032258	54.3689320388349	71.7741935483871	96.8253968253968	87.5	68.503937007874	66.9491525423729	62.8099173553719	91.8032786885246	88.9705882352941	76.3888888888889	96.031746031746	96.6666666666667	89.4366197183099	77.0992366412214	69	70.1754385964912	88.3116883116883	90.5172413793103	91.9540229885057	69.281045751634	96.551724137931	91.5789473684211	79.4392523364486	74.0157480314961	88.8888888888889	83.0645161290323	87.8205128205128	78.3582089552239	96.4912280701754	79.3650793650794	85.5072463768116	74.3119266055046	91.566265060241	86.8131868131868	91.2280701754386	92.1052631578947	82.1192052980132	85.3448275862069	84.375	89.3333333333333	69.5945945945946	82.03125	90.9722222222222	79.8165137614679	92.4812030075188	8.54700854700855	85.4838709677419	73.6	90.2097902097902	70.2380952380952	77.037037037037	66.9064748201439	97.0149253731343	76.4705882352941	95.2095808383233	94.7368421052632	85.981308411215	89.2617449664429	93.3884297520661	90.5	87.5912408759124	87.3333333333333	86.8965517241379	90.0763358778626
chr20.11065540.11065700	89.9159663865546	85.0746268656716	97.3856209150327	82.8767123287671	95.6896551724138	67.9738562091503	94.8339483394834	97.1830985915493	92.2077922077922	94.475138121547	62.5698324022346	79.0476190476191	86.3636363636364	95.7264957264957	97.6331360946746	82.258064516129	97.2222222222222	78.4090909090909	95.1388888888889	100	90.5063291139241	87.9310344827586	98.7878787878788	85.15625	56.1643835616438	95.0920245398773	90.9090909090909	94.3037974683544	96.078431372549	92.258064516129	91.7159763313609	92.7272727272727	78.2894736842105	91.156462585034	92.0289855072464	83.9080459770115	91.9254658385093	76.1904761904762	89.1666666666667	92.3076923076923	95.2054794520548	91.743119266055	62.0689655172414	91.8032786885246	93.7931034482759	65.4135338345865	95.8333333333333	97.1910112359551	95.8823529411765	89.7959183673469	87.2611464968153	90.1734104046243	90.4411764705882	89.7297297297297	92	78.8617886178862	93.1818181818182	91.2698412698413	84.0490797546012	88.5496183206107	94.5578231292517	87.9310344827586	90.625	92.1875	97.7272727272727	85.625	90.1960784313726	92.0529801324503	82.4074074074074	86.6666666666667	84.2424242424242	95.4545454545455	90.2255639097744	99.2592592592593	92.96875	85.7142857142857	52.2875816993464	89.6174863387978	97.1428571428571	70.1219512195122	94.1558441558442	27.3381294964029	87.741935483871	90.7975460122699	80.8988764044944	91.8181818181818	66.1016949152542	93.8775510204082	95.8333333333333	86.6666666666667	95.7547169811321	96.0264900662252	92.9487179487179	90.2061855670103	92.7536231884058	93.1578947368421	93.6842105263158	92.1052631578947	84.3137254901961	90.5063291139241
chr20.18995308.18995456	80.4195804195804	89.6551724137931	11.2	29.0076335877863	88.5350318471338	69.8275862068966	36.5	95.3488372093023	64.2276422764228	48.6301369863014	42.8571428571429	98.2300884955752	6.18556701030928	76.9230769230769	92.1875	74.4186046511628	97.6923076923077	87.719298245614	80.1652892561983	98.5401459854015	61.1570247933884	48.6238532110092	94.9579831932773	61.7391304347826	41.1764705882353	96.2962962962963	55	87.8048780487805	65.8333333333333	65.8536585365854	25.2100840336134	25.9259259259259	37.0689655172414	56.9444444444444	46.7105263157895	15.4320987654321	81.0810810810811	67.5	92.2413793103448	61.3333333333333	40	19.5121951219512	53.1645569620253	31.7241379310345	14	25.1968503937008	55.7251908396947	76.7441860465116	92.5925925925926	43.609022556391	12	26.7605633802817	21.9354838709677	45.1219512195122	47.6190476190476	84.7619047619048	51.3274336283186	78.3783783783784	79.8319327731092	45.8646616541353	17.7966101694915	23.2394366197183	88.3720930232558	52.4271844660194	96	30.46875	72.1153846153846	63.0769230769231	69.6629213483146	72.7272727272727	20	44.7852760736196	40.1785714285714	91.6666666666667	66.0130718954248	59.2307692307692	55.2380952380952	91.8032786885246	25.78125	75.4716981132076	89.3333333333333	18.75	85.7142857142857	48.2517482517483	6.66666666666667	35.1145038167939	43.4108527131783	43.2432432432432	94.1747572815534	22	51.4925373134328	63.8888888888889	88.1188118811881	67.6190476190476	85.9504132231405	59.1549295774648	90.5982905982906	9.85915492957746	19.2982456140351	80.1526717557252
chr20.19092133.19092376	79.2207792207792	46.09375	9.6551724137931	4.20168067226891	47.0967741935484	35.7142857142857	11.5207373271889	85.4961832061069	50	21.9047619047619	47.6923076923077	68.8311688311688	2.10526315789474	79.6610169491525	91.6030534351145	45.9770114942529	96.8503937007874	70.8333333333333	54.421768707483	82.5396825396825	3.03030303030303	37.6146788990826	64.2105263157895	44.4444444444444	25.1851851851852	95.0819672131148	11.7241379310345	20.6349206349206	39.3548387096774	36.71875	15.1079136690647	10.6060606060606	32.4503311258278	12.9310344827586	11.71875	17.2131147540984	69.7674418604651	55.6213017751479	50.8333333333333	66.6666666666667	26.984126984127	14.4144144144144	33.1081081081081	17.3913043478261	5.55555555555556	11.1111111111111	36.4485981308411	81.3793103448276	30.2158273381295	27.5590551181102	10.15625	6.875	17.8861788617886	71.3114754098361	33.75	57.3248407643312	37.3913043478261	15.9663865546218	33.3333333333333	20.625	10.3703703703704	6.10687022900763	47.8632478632479	13.7096774193548	83.0188679245283	21.6216216216216	41.5841584158416	18.9655172413793	10.5691056910569	56.6666666666667	16.9354838709677	13.3333333333333	53.3333333333333	48.780487804878	44.7761194029851	32.4786324786325	34.7826086956522	65.6716417910448	20.6611570247934	36	77.0588235294118	9.25925925925926	48.2014388489209	15.8730158730159	3.97350993377483	17.8861788617886	53.7037037037037	53.6585365853659	34.3065693430657	14.5833333333333	23.2	58.1818181818182	65	7.45341614906832	82.0512820512821	29.585798816568	74.6268656716418	3.59712230215827	33.7662337662338	14.7286821705426
chr20.46210036.46210161	86.6666666666667	67.2222222222222	50.2824858757062	54.7008547008547	58.9887640449438	54.3307086614173	32	87.0967741935484	28.6407766990291	62.406015037594	49.1935483870968	54.2253521126761	51.5021459227468	74.1935483870968	66.1654135338346	63.2850241545894	75.4237288135593	52.6315789473684	89.5238095238095	59.5588235294118	71.4285714285714	47.3913043478261	59.2356687898089	23.0769230769231	37.0786516853933	83.3333333333333	55.7692307692308	83.0882352941177	66.6666666666667	61.5894039735099	23.4042553191489	44.8051948051948	54.1176470588235	56.5934065934066	52.6717557251908	58.3333333333333	59.5744680851064	45.3703703703704	57.3426573426573	59.2436974789916	65.9574468085106	74.1379310344828	41.8604651162791	34.0782122905028	62.3762376237624	46.969696969697	67.7083333333333	66.0606060606061	75.4807692307692	42.1621621621622	67.7018633540373	61.3496932515337	70.6521739130435	56.4245810055866	45.9119496855346	46.7213114754098	56.1224489795918	66.4	46.0122699386503	49.3589743589744	72.8813559322034	38.0645161290323	67.741935483871	58.9285714285714	81.2903225806452	27.891156462585	58.1699346405229	31.5789473684211	59.6590909090909	73.109243697479	36.3057324840764	59.4936708860759	61.9791666666667	70.9090909090909	37.2093023255814	59.4594594594595	45.2380952380952	70.4918032786885	63.4146341463415	64.9717514124294	67.6470588235294	2.85714285714286	57.6271186440678	76.7295597484277	46.3235294117647	65.4676258992806	57.9439252336449	55.46875	60.7142857142857	73.3333333333333	65.7142857142857	50	51.0526315789474	75.2808988764045	61.6766467065868	65.8536585365854	46.1928934010152	9.23076923076923	52.760736196319	70.1986754966887
chr2.20133501.20133834	83.3976833976834	29.9760191846523	44.2771084337349	14.9769585253456	46.1538461538462	62.3955431754875	35.1123595505618	70.9944751381215	63.4146341463415	41.8079096045198	42.485549132948	62.2222222222222	11.2612612612613	20.8860759493671	83.8095238095238	40.3846153846154	94.5107398568019	62.8647214854111	52.6748971193416	30.0492610837438	18.2058047493404	13.8020833333333	65.0107991360691	17.8378378378378	40.7738095238095	85.4430379746835	5.43478260869565	2.78422273781903	85.7831325301205	29.718875502008	26.3929618768328	27.6536312849162	32.2884012539185	46.8646864686469	9.16666666666667	18.9655172413793	30.7407407407407	60.5555555555556	70.3862660944206	80.5194805194805	6.52173913043478	9.87654320987654	49.1271820448878	23.7704918032787	20.9770114942529	69.4779116465863	54.6666666666667	22.107969151671	45.360824742268	34.5454545454545	7.97665369649805	12.4688279301746	13.3333333333333	38.5416666666667	92.8571428571429	70.2072538860104	15.6666666666667	22.2506393861893	48.7106017191977	24.0566037735849	17.4142480211082	10.699865410498	53.4954407294833	21.0309278350515	82.5783972125435	23.5602094240838	23.9074550128535	29.2063492063492	27.5	20.440251572327	5.85106382978723	12.9363449691992	20.8955223880597	28.0575539568345	26.8585131894484	61.4457831325301	45.4054054054054	75.6172839506173	24.7678018575851	57.3613766730402	81.3648293963255	65.6441717791411	14.7632311977716	14.5038167938931	21.2365591397849	25.2900232018561	67.0886075949367	32.6018808777429	64.7230320699708	8.05471124620061	22.4913494809689	25.8566978193146	36.4066193853428	17.1171171171171	8.10185185185185	8.63309352517986	61.1940298507463	18.1818181818182	13.5211267605634	20.9606986899563
chr2.168805815.168805896	93.984962406015	93.75	93.8461538461538	96.2162162162162	92.274678111588	89.0995260663507	93.6416184971098	95.1923076923077	89.0710382513661	94.7169811320755	85.7142857142857	99.1596638655462	85.1851851851852	92.4731182795699	95.9798994974874	89.3129770992366	97.2972972972973	93.4426229508197	94.7712418300654	97.9591836734694	95.1086956521739	91.0994764397906	99.3548387096774	89.0243902439024	93.8461538461538	98.1927710843374	95.8115183246073	91.2162162162162	93.3333333333333	91.3907284768212	96.551724137931	89.8089171974522	94.8529411764706	93.75	98.2352941176471	88.4615384615385	96.7213114754098	96.1538461538462	91.1392405063291	94.1176470588235	94.1176470588235	92.4418604651163	88.2758620689655	88.785046728972	87.7049180327869	91.0569105691057	97.5308641975309	96.7741935483871	98.7012987012987	94.8186528497409	77.1653543307087	92.0415224913495	96.2365591397849	98.469387755102	96.4071856287425	95.8715596330275	95.9183673469388	94.6666666666667	91.0994764397906	81.3953488372093	92.6701570680628	78.6666666666667	95.4128440366973	95.3367875647668	96.1748633879781	87.5621890547264	96.2962962962963	99.0196078431373	94.7916666666667	96.6101694915254	94.6428571428571	97.3333333333333	94.8275862068966	90.1515151515152	96.6019417475728	92.9411764705882	81.875	96.7479674796748	76.8518518518518	87.4125874125874	87.9828326180258	30.8196721311475	92.2651933701657	97.4025974025974	92.5650557620818	94.4700460829493	95.4545454545455	94.054054054054	97.8142076502732	94.478527607362	95.1456310679612	97.5155279503106	96.3350785340314	89.8089171974522	93.75	94.7368421052632	91.5929203539823	94.6666666666667	98.8888888888889	93.7219730941704
chr3.36922860.36922925	38.3966244725738	21.3675213675214	14.6666666666667	16.8831168831169	4.51388888888889	22.279792746114	14	5.1063829787234	15.5893536121673	18.75	20.1388888888889	23.3606557377049	7.50750750750751	1.73010380622837	66.6666666666667	4.34782608695652	90.3508771929825	10.8433734939759	69.8369565217391	35.3591160220994	30.379746835443	2.02702702702703	9.50413223140496	1.63265306122449	11.5384615384615	69.1489361702128	2.35690235690236	2.35294117647059	46.4566929133858	10.6122448979592	1.41843971631206	7.42049469964664	2.27272727272727	13.0718954248366	4.57516339869281	9.49367088607595	11.8852459016393	28.8770053475936	11.1524163568773	71.0084033613445	1.97628458498024	5.06329113924051	28.2178217821782	2.12014134275618	2.38095238095238	53.448275862069	11.6751269035533	2.46478873239437	16.7315175097276	10.6060606060606	2.84900284900285	10.828025477707	7.93650793650794	2.98507462686567	88.4259259259259	16.9565217391304	9.73154362416107	6.59340659340659	6.86695278969957	10.2189781021898	3.2967032967033	17.6954732510288	17.2839506172839	15.0442477876106	11.9402985074627	8.84615384615385	13.4920634920635	0	6.04838709677419	2.88808664259928	1.70212765957447	2.8169014084507	6.57276995305164	3.7542662116041	16.8582375478927	29.4117647058824	26.8115942028986	26.9961977186312	11.7437722419929	30.3418803418803	19.3430656934307	59.581881533101	12.0234604105572	3.15789473684211	1.0752688172043	11.2	9.45945945945946	13.0268199233716	30.3030303030303	0.769230769230769	16.7247386759582	1.49253731343284	16.2337662337662	1.35593220338983	1.85676392572944	5.76271186440678	31.4487632508834	7.5098814229249	3.44827586206897	9.80392156862745
